code,start_time,home_team,visiting_team
201001280NYK,7:30p,New York Knicks,Toronto Raptors
201001280ORL,8:00p,Orlando Magic,Boston Celtics
201001280PHO,10:30p,Phoenix Suns,Dallas Mavericks
201001290ATL,7:30p,Atlanta Hawks,Boston Celtics
201211150DEN,10:30p,Denver Nuggets,Miami Heat
201211150SAS,8:30p,San Antonio Spurs,New York Knicks
201211160DET,7:30p,Detroit Pistons,Orlando Magic
201211160IND,7:00p,Indiana Pacers,Dallas Mavericks
201611040NOP,8:00p,New Orleans Pelicans,Phoenix Suns
201611040TOR,7:30p,Toronto Raptors,Miami Heat
201611040UTA,9:00p,Utah Jazz,San Antonio Spurs
201611040WAS,7:00p,Washington Wizards,Atlanta Hawks
201610290MIL,8:00p,Milwaukee Bucks,Brooklyn Nets
201610290NYK,7:30p,New York Knicks,Memphis Grizzlies
201610290PHI,12:30p,Philadelphia 76ers,Atlanta Hawks
201610290SAC,10:30p,Sacramento Kings,Minnesota Timberwolves
201404150BRK,8:00p,Brooklyn Nets,New York Knicks
201404150LAC,10:30p,Los Angeles Clippers,Denver Nuggets
201404160BOS,8:00p,Boston Celtics,Washington Wizards
201404160CHA,7:00p,Charlotte Bobcats,Chicago Bulls
201604030NYK,7:30p,New York Knicks,Indiana Pacers
201604030ORL,6:00p,Orlando Magic,Memphis Grizzlies
201604030PHO,6:00p,Phoenix Suns,Utah Jazz
201604050ATL,8:00p,Atlanta Hawks,Phoenix Suns
201605230TOR,8:30p,Toronto Raptors,Cleveland Cavaliers
201605240OKC,9:00p,Oklahoma City Thunder,Golden State Warriors
201605250CLE,8:30p,Cleveland Cavaliers,Toronto Raptors
201605260GSW,9:00p,Golden State Warriors,Oklahoma City Thunder
201602030UTA,9:00p,Utah Jazz,Denver Nuggets
201602030WAS,8:00p,Washington Wizards,Golden State Warriors
201602040DET,7:00p,Detroit Pistons,New York Knicks
201602040NOP,9:30p,New Orleans Pelicans,Los Angeles Lakers
201603040CLE,8:00p,Cleveland Cavaliers,Washington Wizards
201603040DEN,9:00p,Denver Nuggets,Brooklyn Nets
201603040LAL,10:30p,Los Angeles Lakers,Atlanta Hawks
201603040MEM,8:00p,Memphis Grizzlies,Utah Jazz
201304170BRK,8:00p,Brooklyn Nets,Detroit Pistons
201304170CHA,8:00p,Charlotte Bobcats,Cleveland Cavaliers
201304170CHI,8:00p,Chicago Bulls,Washington Wizards
201304170DAL,8:00p,Dallas Mavericks,New Orleans Hornets
201704050SAS,8:30p,San Antonio Spurs,Los Angeles Lakers
201704060ATL,8:00p,Atlanta Hawks,Boston Celtics
201704060IND,7:00p,Indiana Pacers,Milwaukee Bucks
201704060NYK,7:30p,New York Knicks,Washington Wizards
201403140MIA,7:30p,Miami Heat,Denver Nuggets
201403140NOP,8:00p,New Orleans Pelicans,Portland Trail Blazers
201403140ORL,7:00p,Orlando Magic,Washington Wizards
201403140PHI,7:00p,Philadelphia 76ers,Indiana Pacers
201703050SAC,6:00p,Sacramento Kings,Utah Jazz
201703050WAS,5:00p,Washington Wizards,Orlando Magic
201703060ATL,7:30p,Atlanta Hawks,Golden State Warriors
201703060CHO,8:00p,Charlotte Hornets,Indiana Pacers
200902230NYK,7:30p,New York Knicks,Indiana Pacers
200902230SAC,10:00p,Sacramento Kings,New Orleans Hornets
200902230UTA,9:00p,Utah Jazz,Atlanta Hawks
200902240CHI,8:00p,Chicago Bulls,Orlando Magic
201702040PHO,9:00p,Phoenix Suns,Milwaukee Bucks
201702040SAC,10:30p,Sacramento Kings,Golden State Warriors
201702040SAS,9:00p,San Antonio Spurs,Denver Nuggets
201702040UTA,9:00p,Utah Jazz,Charlotte Hornets
201303150OKC,8:00p,Oklahoma City Thunder,Orlando Magic
201303150TOR,7:00p,Toronto Raptors,Charlotte Bobcats
201303150WAS,7:00p,Washington Wizards,New Orleans Hornets
201303160BOS,7:30p,Boston Celtics,Charlotte Bobcats
201701060GSW,10:30p,Golden State Warriors,Memphis Grizzlies
201701060LAL,10:30p,Los Angeles Lakers,Miami Heat
201701060MIL,8:00p,Milwaukee Bucks,New York Knicks
201701060ORL,7:00p,Orlando Magic,Houston Rockets
200912280SAC,10:00p,Sacramento Kings,Denver Nuggets
200912290ATL,7:00p,Atlanta Hawks,Cleveland Cavaliers
200912290CHI,8:00p,Chicago Bulls,Indiana Pacers
200912290DET,7:30p,Detroit Pistons,New York Knicks
200901190NOH,3:30p,New Orleans Hornets,Indiana Pacers
200901190NYK,1:00p,New York Knicks,Chicago Bulls
200901190PHI,1:00p,Philadelphia 76ers,Dallas Mavericks
200901190POR,10:00p,Portland Trail Blazers,Milwaukee Bucks
201212150SAS,8:30p,San Antonio Spurs,Boston Celtics
201212150UTA,9:00p,Utah Jazz,Memphis Grizzlies
201212160PHI,6:00p,Philadelphia 76ers,Los Angeles Lakers
201212160POR,9:00p,Portland Trail Blazers,New Orleans Hornets
201302190SAC,10:00p,Sacramento Kings,San Antonio Spurs
201302190UTA,9:00p,Utah Jazz,Golden State Warriors
201302190WAS,7:00p,Washington Wizards,Toronto Raptors
201302200ATL,8:00p,Atlanta Hawks,Miami Heat
201302200CHA,7:00p,Charlotte Bobcats,Detroit Pistons
201301150LAL,10:30p,Los Angeles Lakers,Milwaukee Bucks
201301150PHI,7:00p,Philadelphia 76ers,New Orleans Hornets
201301160ATL,7:30p,Atlanta Hawks,Brooklyn Nets
201301160BOS,8:00p,Boston Celtics,New Orleans Hornets
201301160DAL,8:00p,Dallas Mavericks,Houston Rockets
200812200CHI,8:30p,Chicago Bulls,Utah Jazz
200812200MIL,8:30p,Milwaukee Bucks,Los Angeles Clippers
200812200MIN,8:00p,Minnesota Timberwolves,Houston Rockets
200812200NJN,8:00p,New Jersey Nets,Miami Heat
200811190DET,7:30p,Detroit Pistons,Cleveland Cavaliers
200811190HOU,8:00p,Houston Rockets,Dallas Mavericks
200811190MIA,7:30p,Miami Heat,Toronto Raptors
200811190MIN,8:00p,Minnesota Timberwolves,Philadelphia 76ers
200811190NOH,8:00p,New Orleans Hornets,Sacramento Kings
201003280DET,6:00p,Detroit Pistons,Chicago Bulls
201003280LAC,9:30p,Los Angeles Clippers,Golden State Warriors
201003280MIA,6:00p,Miami Heat,Toronto Raptors
201003280MIL,3:00p,Milwaukee Bucks,Memphis Grizzlies
201003280MIN,7:00p,Minnesota Timberwolves,Phoenix Suns
200911290LAC,3:30p,Los Angeles Clippers,Memphis Grizzlies
200911290LAL,9:30p,Los Angeles Lakers,New Jersey Nets
200911290MIA,6:00p,Miami Heat,Boston Celtics
200911290NYK,6:00p,New York Knicks,Orlando Magic
201612050TOR,7:30p,Toronto Raptors,Cleveland Cavaliers
201612060DET,7:30p,Detroit Pistons,Chicago Bulls
201612060MEM,8:00p,Memphis Grizzlies,Philadelphia 76ers
201612060MIA,7:30p,Miami Heat,New York Knicks
201612060MIN,8:00p,Minnesota Timberwolves,San Antonio Spurs
200903270PHI,7:00p,Philadelphia 76ers,Charlotte Bobcats
200903270SAC,10:00p,Sacramento Kings,Memphis Grizzlies
200903270SAS,8:30p,San Antonio Spurs,Los Angeles Clippers
200903270TOR,7:00p,Toronto Raptors,Oklahoma City Thunder
200903280CHA,7:00p,Charlotte Bobcats,New York Knicks
201710230DAL,8:30p,Dallas Mavericks,Golden State Warriors
201710230DEN,9:00p,Denver Nuggets,Washington Wizards
201710230DET,7:00p,Detroit Pistons,Philadelphia 76ers
201710230HOU,8:00p,Houston Rockets,Memphis Grizzlies
201710230MIA,7:30p,Miami Heat,Atlanta Hawks
201001290DET,8:00p,Detroit Pistons,Miami Heat
201001290GSW,10:30p,Golden State Warriors,Charlotte Bobcats
201001290HOU,8:30p,Houston Rockets,Portland Trail Blazers
201001290IND,7:00p,Indiana Pacers,Cleveland Cavaliers
201001290MIN,8:00p,Minnesota Timberwolves,Los Angeles Clippers
201211160LAL,10:30p,Los Angeles Lakers,Phoenix Suns
201211160MEM,9:30p,Memphis Grizzlies,New York Knicks
201211160MIN,8:00p,Minnesota Timberwolves,Golden State Warriors
201211160NOH,8:00p,New Orleans Hornets,Oklahoma City Thunder
201211160PHI,7:00p,Philadelphia 76ers,Utah Jazz
201611050ATL,7:30p,Atlanta Hawks,Houston Rockets
201611050DET,7:00p,Detroit Pistons,Denver Nuggets
201611050IND,7:00p,Indiana Pacers,Chicago Bulls
201611050MIL,8:00p,Milwaukee Bucks,Sacramento Kings
201611050OKC,6:00p,Oklahoma City Thunder,Minnesota Timberwolves
201610290SAS,8:00p,San Antonio Spurs,New Orleans Pelicans
201610300DET,6:00p,Detroit Pistons,Milwaukee Bucks
201610300HOU,8:00p,Houston Rockets,Dallas Mavericks
201610300LAC,4:30p,Los Angeles Clippers,Utah Jazz
201610300MEM,8:00p,Memphis Grizzlies,Washington Wizards
201404160CLE,8:00p,Cleveland Cavaliers,Brooklyn Nets
201404160DEN,10:30p,Denver Nuggets,Golden State Warriors
201404160MEM,8:00p,Memphis Grizzlies,Dallas Mavericks
201404160MIA,8:00p,Miami Heat,Philadelphia 76ers
201404160MIL,8:00p,Milwaukee Bucks,Atlanta Hawks
201604050DEN,9:00p,Denver Nuggets,Oklahoma City Thunder
201604050GSW,10:30p,Golden State Warriors,Minnesota Timberwolves
201604050LAC,10:30p,Los Angeles Clippers,Los Angeles Lakers
201604050MEM,8:00p,Memphis Grizzlies,Chicago Bulls
201604050MIA,8:00p,Miami Heat,Detroit Pistons
201605270TOR,8:30p,Toronto Raptors,Cleveland Cavaliers
201605280OKC,9:00p,Oklahoma City Thunder,Golden State Warriors
201605300GSW,9:00p,Golden State Warriors,Oklahoma City Thunder
201602040PHO,9:00p,Phoenix Suns,Houston Rockets
201602040POR,10:00p,Portland Trail Blazers,Toronto Raptors
201602050ATL,7:00p,Atlanta Hawks,Indiana Pacers
201602050BRK,7:30p,Brooklyn Nets,Sacramento Kings
201602050CHO,7:00p,Charlotte Hornets,Miami Heat
201603040MIL,8:00p,Milwaukee Bucks,Minnesota Timberwolves
201603040ORL,7:00p,Orlando Magic,Phoenix Suns
201603040PHI,7:00p,Philadelphia 76ers,Miami Heat
201603040TOR,7:30p,Toronto Raptors,Portland Trail Blazers
201603050CHI,8:30p,Chicago Bulls,Houston Rockets
201304170DEN,8:00p,Denver Nuggets,Phoenix Suns
201304170IND,8:00p,Indiana Pacers,Philadelphia 76ers
201304170LAL,10:30p,Los Angeles Lakers,Houston Rockets
201304170MEM,8:00p,Memphis Grizzlies,Utah Jazz
201304170MIA,8:00p,Miami Heat,Orlando Magic
201704060ORL,7:00p,Orlando Magic,Brooklyn Nets
201704060PHI,7:00p,Philadelphia 76ers,Chicago Bulls
201704060POR,10:30p,Portland Trail Blazers,Minnesota Timberwolves
201704070CLE,7:30p,Cleveland Cavaliers,Atlanta Hawks
201704070DAL,8:30p,Dallas Mavericks,San Antonio Spurs
201403140SAS,8:30p,San Antonio Spurs,Los Angeles Lakers
201403140TOR,7:00p,Toronto Raptors,Memphis Grizzlies
201403140UTA,9:00p,Utah Jazz,Los Angeles Clippers
201403150ATL,7:30p,Atlanta Hawks,Denver Nuggets
201403150CHI,8:00p,Chicago Bulls,Sacramento Kings
201703060CLE,7:00p,Cleveland Cavaliers,Miami Heat
201703060DEN,9:00p,Denver Nuggets,Sacramento Kings
201703060DET,7:30p,Detroit Pistons,Chicago Bulls
201703060LAC,10:30p,Los Angeles Clippers,Boston Celtics
200902240CLE,7:00p,Cleveland Cavaliers,Memphis Grizzlies
200902240HOU,8:30p,Houston Rockets,Portland Trail Blazers
200902240MIA,7:30p,Miami Heat,Detroit Pistons
200902240OKC,8:00p,Oklahoma City Thunder,Los Angeles Lakers
200902240PHO,9:00p,Phoenix Suns,Charlotte Bobcats
201702040WAS,7:00p,Washington Wizards,New Orleans Pelicans
201702050BOS,2:00p,Boston Celtics,Los Angeles Clippers
201702050BRK,12:00p,Brooklyn Nets,Toronto Raptors
201702050OKC,3:00p,Oklahoma City Thunder,Portland Trail Blazers
201702060ATL,7:30p,Atlanta Hawks,Utah Jazz
201303160PHI,7:30p,Philadelphia 76ers,Indiana Pacers
201303160POR,10:00p,Portland Trail Blazers,Detroit Pistons
201303160SAS,8:30p,San Antonio Spurs,Cleveland Cavaliers
201303160UTA,10:00p,Utah Jazz,Memphis Grizzlies
201303160WAS,7:00p,Washington Wizards,Phoenix Suns
201701060SAC,10:30p,Sacramento Kings,Los Angeles Clippers
201701060WAS,7:00p,Washington Wizards,Minnesota Timberwolves
201701070BOS,7:30p,Boston Celtics,New Orleans Pelicans
201701070CHI,8:00p,Chicago Bulls,Toronto Raptors
201701070DAL,8:30p,Dallas Mavericks,Atlanta Hawks
200912290HOU,8:30p,Houston Rockets,New Orleans Hornets
200912290LAL,10:30p,Los Angeles Lakers,Golden State Warriors
200912290SAS,8:30p,San Antonio Spurs,Minnesota Timberwolves
200912290WAS,7:00p,Washington Wizards,Oklahoma City Thunder
200912300CLE,7:00p,Cleveland Cavaliers,Atlanta Hawks
200901200CHI,8:30p,Chicago Bulls,Atlanta Hawks
200901200DEN,9:00p,Denver Nuggets,Sacramento Kings
200901200SAS,8:30p,San Antonio Spurs,Indiana Pacers
200901200UTA,9:00p,Utah Jazz,Minnesota Timberwolves
200901210CHA,7:00p,Charlotte Bobcats,Memphis Grizzlies
201212160SAC,6:00p,Sacramento Kings,Denver Nuggets
201212160TOR,1:00p,Toronto Raptors,Houston Rockets
201212170DET,7:30p,Detroit Pistons,Los Angeles Clippers
201212170MEM,8:00p,Memphis Grizzlies,Chicago Bulls
201212170NYK,7:30p,New York Knicks,Houston Rockets
201302200CLE,8:00p,Cleveland Cavaliers,New Orleans Hornets
201302200DAL,8:30p,Dallas Mavericks,Orlando Magic
201302200GSW,10:30p,Golden State Warriors,Phoenix Suns
201302200HOU,8:00p,Houston Rockets,Oklahoma City Thunder
201301160GSW,10:30p,Golden State Warriors,Miami Heat
201301160OKC,8:00p,Oklahoma City Thunder,Denver Nuggets
201301160ORL,7:00p,Orlando Magic,Indiana Pacers
201301160POR,10:00p,Portland Trail Blazers,Cleveland Cavaliers
201301160SAC,10:00p,Sacramento Kings,Washington Wizards
200812200NOH,8:00p,New Orleans Hornets,Sacramento Kings
200812200ORL,7:00p,Orlando Magic,Los Angeles Lakers
200812200PHI,7:30p,Philadelphia 76ers,Indiana Pacers
200812200PHO,9:00p,Phoenix Suns,Denver Nuggets
200812200SAS,8:30p,San Antonio Spurs,Toronto Raptors
200811190OKC,8:00p,Oklahoma City Thunder,Los Angeles Clippers
200811190POR,10:30p,Portland Trail Blazers,Chicago Bulls
200811190SAS,8:30p,San Antonio Spurs,Denver Nuggets
200811190UTA,9:00p,Utah Jazz,Milwaukee Bucks
200811200BOS,8:00p,Boston Celtics,Detroit Pistons
201003280OKC,7:00p,Oklahoma City Thunder,Portland Trail Blazers
201003280ORL,6:00p,Orlando Magic,Denver Nuggets
201003290CHA,7:00p,Charlotte Bobcats,Toronto Raptors
201003290DAL,8:30p,Dallas Mavericks,Denver Nuggets
201003290NJN,7:30p,New Jersey Nets,San Antonio Spurs
200911290OKC,7:00p,Oklahoma City Thunder,Houston Rockets
200911290SAC,9:00p,Sacramento Kings,New Orleans Hornets
200911290SAS,7:00p,San Antonio Spurs,Philadelphia 76ers
200911290TOR,1:00p,Toronto Raptors,Phoenix Suns
200911300DAL,8:30p,Dallas Mavericks,Philadelphia 76ers
201612060UTA,9:00p,Utah Jazz,Phoenix Suns
201612060WAS,7:00p,Washington Wizards,Orlando Magic
201612070ATL,7:30p,Atlanta Hawks,Miami Heat
201612070BRK,7:30p,Brooklyn Nets,Denver Nuggets
200903280CHI,2:00p,Chicago Bulls,Indiana Pacers
200903280DEN,9:00p,Denver Nuggets,Golden State Warriors
200903280HOU,8:30p,Houston Rockets,Los Angeles Clippers
200903280MIA,7:30p,Miami Heat,Milwaukee Bucks
201710230MIL,8:00p,Milwaukee Bucks,Charlotte Hornets
201710230PHO,10:00p,Phoenix Suns,Sacramento Kings
201710230SAS,8:30p,San Antonio Spurs,Toronto Raptors
201710240BOS,7:30p,Boston Celtics,New York Knicks
201710240CLE,7:00p,Cleveland Cavaliers,Chicago Bulls
201001290NJN,8:00p,New Jersey Nets,Washington Wizards
201001290NOH,8:00p,New Orleans Hornets,Chicago Bulls
201001290OKC,8:00p,Oklahoma City Thunder,Denver Nuggets
201001290PHI,7:00p,Philadelphia 76ers,Los Angeles Lakers
201001290SAS,8:30p,San Antonio Spurs,Memphis Grizzlies
201211160POR,10:00p,Portland Trail Blazers,Houston Rockets
201211160SAC,10:00p,Sacramento Kings,Atlanta Hawks
201211170BOS,12:30p,Boston Celtics,Toronto Raptors
201211170CHA,7:30p,Charlotte Bobcats,Memphis Grizzlies
201211170CLE,7:30p,Cleveland Cavaliers,Dallas Mavericks
201611050ORL,7:00p,Orlando Magic,Washington Wizards
201611050PHI,7:00p,Philadelphia 76ers,Cleveland Cavaliers
201611050SAS,8:30p,San Antonio Spurs,Los Angeles Clippers
201611060BOS,7:30p,Boston Celtics,Denver Nuggets
201611060DAL,7:00p,Dallas Mavericks,Milwaukee Bucks
201610300MIA,6:00p,Miami Heat,San Antonio Spurs
201610300OKC,7:00p,Oklahoma City Thunder,Los Angeles Lakers
201610300PHO,6:00p,Phoenix Suns,Golden State Warriors
201610310ATL,7:30p,Atlanta Hawks,Sacramento Kings
201404160MIN,8:00p,Minnesota Timberwolves,Utah Jazz
201404160NOP,8:00p,New Orleans Pelicans,Houston Rockets
201404160NYK,8:00p,New York Knicks,Toronto Raptors
201404160OKC,8:00p,Oklahoma City Thunder,Detroit Pistons
201404160ORL,7:00p,Orlando Magic,Indiana Pacers
201604050MIL,8:00p,Milwaukee Bucks,Cleveland Cavaliers
201604050PHI,7:00p,Philadelphia 76ers,New Orleans Pelicans
201604050SAC,10:00p,Sacramento Kings,Portland Trail Blazers
201604050TOR,7:30p,Toronto Raptors,Charlotte Hornets
201602050CLE,7:30p,Cleveland Cavaliers,Boston Celtics
201602050DAL,9:30p,Dallas Mavericks,San Antonio Spurs
201602050DEN,9:00p,Denver Nuggets,Chicago Bulls
201602050NYK,7:30p,New York Knicks,Memphis Grizzlies
201602050ORL,7:00p,Orlando Magic,Los Angeles Clippers
201603050CLE,7:00p,Cleveland Cavaliers,Boston Celtics
201603050LAC,10:30p,Los Angeles Clippers,Atlanta Hawks
201603050MIN,8:00p,Minnesota Timberwolves,Brooklyn Nets
201603050NOP,7:00p,New Orleans Pelicans,Utah Jazz
201603050NYK,7:00p,New York Knicks,Detroit Pistons
201304170NYK,8:00p,New York Knicks,Atlanta Hawks
201304170OKC,8:00p,Oklahoma City Thunder,Milwaukee Bucks
201304170POR,10:30p,Portland Trail Blazers,Golden State Warriors
201304170SAC,10:30p,Sacramento Kings,Los Angeles Clippers
201704070DEN,9:00p,Denver Nuggets,New Orleans Pelicans
201704070HOU,8:00p,Houston Rockets,Detroit Pistons
201704070LAL,10:30p,Los Angeles Lakers,Sacramento Kings
201704070MEM,8:00p,Memphis Grizzlies,New York Knicks
201403150DET,7:30p,Detroit Pistons,Indiana Pacers
201403150NYK,12:00a,New York Knicks,Milwaukee Bucks
201403150PHI,7:30p,Philadelphia 76ers,Memphis Grizzlies
201403150WAS,7:00p,Washington Wizards,Brooklyn Nets
201703060MEM,8:00p,Memphis Grizzlies,Brooklyn Nets
201703060ORL,7:00p,Orlando Magic,New York Knicks
201703060PHI,7:00p,Philadelphia 76ers,Milwaukee Bucks
201703060SAS,8:30p,San Antonio Spurs,Houston Rockets
201703060UTA,9:00p,Utah Jazz,New Orleans Pelicans
200902240SAS,8:30p,San Antonio Spurs,Dallas Mavericks
200902240TOR,7:00p,Toronto Raptors,Minnesota Timberwolves
200902250DAL,8:30p,Dallas Mavericks,Milwaukee Bucks
200902250DEN,9:00p,Denver Nuggets,Atlanta Hawks
200902250IND,7:00p,Indiana Pacers,Memphis Grizzlies
201702060DEN,9:00p,Denver Nuggets,Dallas Mavericks
201702060DET,7:30p,Detroit Pistons,Philadelphia 76ers
201702060IND,7:00p,Indiana Pacers,Oklahoma City Thunder
201702060MEM,9:30p,Memphis Grizzlies,San Antonio Spurs
201702060MIN,8:00p,Minnesota Timberwolves,Miami Heat
201303170BRK,8:00p,Brooklyn Nets,Atlanta Hawks
201303170DAL,7:30p,Dallas Mavericks,Oklahoma City Thunder
201303170HOU,7:00p,Houston Rockets,Golden State Warriors
201303170LAC,3:30p,Los Angeles Clippers,New York Knicks
201701070IND,7:00p,Indiana Pacers,New York Knicks
201701070MIN,8:00p,Minnesota Timberwolves,Utah Jazz
201701070OKC,8:00p,Oklahoma City Thunder,Denver Nuggets
201701070SAS,8:30p,San Antonio Spurs,Charlotte Hornets
200912300IND,7:00p,Indiana Pacers,Memphis Grizzlies
200912300MIN,8:00p,Minnesota Timberwolves,Utah Jazz
200912300NJN,7:30p,New Jersey Nets,New York Knicks
200912300NOH,8:00p,New Orleans Hornets,Miami Heat
200901210DET,7:30p,Detroit Pistons,Toronto Raptors
200901210GSW,10:30p,Golden State Warriors,Oklahoma City Thunder
200901210HOU,8:30p,Houston Rockets,Utah Jazz
200901210LAC,10:30p,Los Angeles Clippers,Los Angeles Lakers
201212170OKC,8:00p,Oklahoma City Thunder,San Antonio Spurs
201212170ORL,7:00p,Orlando Magic,Minnesota Timberwolves
201212170PHO,9:00p,Phoenix Suns,Sacramento Kings
201212180BRK,7:30p,Brooklyn Nets,Utah Jazz
201212180CHI,8:00p,Chicago Bulls,Boston Celtics
201302200IND,7:00p,Indiana Pacers,New York Knicks
201302200LAL,10:30p,Los Angeles Lakers,Boston Celtics
201302200MIL,8:00p,Milwaukee Bucks,Brooklyn Nets
201302200MIN,8:00p,Minnesota Timberwolves,Philadelphia 76ers
201301160SAS,8:30p,San Antonio Spurs,Memphis Grizzlies
201301160TOR,7:00p,Toronto Raptors,Chicago Bulls
201301170DET,3:00p,Detroit Pistons,New York Knicks
201301170LAL,10:30p,Los Angeles Lakers,Miami Heat
200812210ATL,2:00p,Atlanta Hawks,Detroit Pistons
200812210BOS,6:00p,Boston Celtics,New York Knicks
200812210OKC,7:00p,Oklahoma City Thunder,Cleveland Cavaliers
200812210WAS,6:00p,Washington Wizards,Dallas Mavericks
200811200PHO,10:30p,Phoenix Suns,Los Angeles Lakers
200811210ATL,7:30p,Atlanta Hawks,Charlotte Bobcats
200811210DAL,8:30p,Dallas Mavericks,Memphis Grizzlies
200811210GSW,10:30p,Golden State Warriors,Chicago Bulls
200811210IND,7:00p,Indiana Pacers,Orlando Magic
201003290NOH,8:00p,New Orleans Hornets,Los Angeles Lakers
201003290UTA,9:00p,Utah Jazz,New York Knicks
201003300CHI,8:00p,Chicago Bulls,Phoenix Suns
201003300HOU,8:30p,Houston Rockets,Washington Wizards
200911300GSW,10:30p,Golden State Warriors,Indiana Pacers
200911300MIL,8:00p,Milwaukee Bucks,Chicago Bulls
200911300UTA,9:00p,Utah Jazz,Memphis Grizzlies
201612070CHO,7:00p,Charlotte Hornets,Detroit Pistons
201612070DAL,8:30p,Dallas Mavericks,Sacramento Kings
201612070HOU,8:00p,Houston Rockets,Los Angeles Lakers
201612070LAC,10:30p,Los Angeles Clippers,Golden State Warriors
201612070MIL,8:00p,Milwaukee Bucks,Portland Trail Blazers
200903280POR,10:00p,Portland Trail Blazers,Memphis Grizzlies
200903280UTA,9:00p,Utah Jazz,Phoenix Suns
200903280WAS,7:00p,Washington Wizards,Detroit Pistons
200903290ATL,3:30p,Atlanta Hawks,Los Angeles Lakers
201710240LAC,10:30p,Los Angeles Clippers,Utah Jazz
201710240MIN,8:00p,Minnesota Timberwolves,Indiana Pacers
201710240ORL,7:00p,Orlando Magic,Brooklyn Nets
201710240POR,10:00p,Portland Trail Blazers,New Orleans Pelicans
201710250BRK,7:30p,Brooklyn Nets,Cleveland Cavaliers
201001290UTA,9:00p,Utah Jazz,Sacramento Kings
201001300DAL,9:00p,Dallas Mavericks,Portland Trail Blazers
201001300MEM,8:00p,Memphis Grizzlies,New Orleans Hornets
201001300MIL,8:30p,Milwaukee Bucks,Miami Heat
201001300ORL,7:00p,Orlando Magic,Atlanta Hawks
201211170LAC,9:00p,Los Angeles Clippers,Chicago Bulls
201211170MIL,8:30p,Milwaukee Bucks,New Orleans Hornets
201211170PHO,9:00p,Phoenix Suns,Miami Heat
201211170SAS,8:30p,San Antonio Spurs,Denver Nuggets
201211170WAS,7:00p,Washington Wizards,Utah Jazz
201611060LAL,9:30p,Los Angeles Lakers,Phoenix Suns
201611060MEM,3:30p,Memphis Grizzlies,Portland Trail Blazers
